,lval,op,rval,Estimate,Std. Err,z-value,p-value
48,Job_satisfaction,~,Teaching_percent_mod_Current_position_4.0,-0.0002662299302676127,0.0031519024479655148,-0.08446642450974078,0.9326855967749643
49,Job_satisfaction,~,Teaching_percent_mod_Current_position_5.0,0.0038928367135709903,0.003789256972592606,1.0273351057213151,0.30426269726139976
50,Job_satisfaction,~,Teaching_percent_mod_Current_position_6.0,0.005944273370840911,0.006009450174284497,0.9891542815827571,0.3225876629118676
51,Job_satisfaction,~,Research_percent_mod_Current_position_4.0,0.00034484220887546525,0.00419749315654768,0.082154323052413,0.9345239955278521
52,Job_satisfaction,~,Research_percent_mod_Current_position_5.0,0.0021971625908801893,0.00486041914213575,0.45205208155415727,0.6512314631313201
53,Job_satisfaction,~,Research_percent_mod_Current_position_6.0,0.004998479357266149,0.007962189571383258,0.6277769841857702,0.5301500455443986
54,Job_satisfaction,~,Academic_Resources_mod_Current_position_4.0,0.21380494760749008,0.09160218901900351,2.3340593701401686,0.019592613381276047
55,Job_satisfaction,~,Academic_Resources_mod_Current_position_5.0,0.29303149846078674,0.10844357957408066,2.7021562697301693,0.006889137515391219
56,Job_satisfaction,~,Academic_Resources_mod_Current_position_6.0,0.17888863742559805,0.1671642010936465,1.0701372438247907,0.2845575370751421
57,Job_satisfaction,~,Perceived_Autonomy_mod_Current_position_4.0,-0.11910524130431263,0.0887764434025567,-1.3416311437808832,0.1797156229553709
58,Job_satisfaction,~,Perceived_Autonomy_mod_Current_position_5.0,-0.07556545237098909,0.1008739786970807,-0.7491074838750942,0.4537924246616849
59,Job_satisfaction,~,Perceived_Autonomy_mod_Current_position_6.0,-0.20107111316108256,0.13907074905885616,-1.4458188693191074,0.1482280121804056
60,Burnout,~~,Burnout,0.47166489597619693,0.025827694194314202,18.26198236704262,0.0
61,Job_satisfaction,~~,Job_satisfaction,0.23801228043517536,0.013033211600045159,18.261982366348498,0.0
