,lval,op,rval,Estimate,Std. Err,z-value,p-value
41,Job_satisfaction,~,Effort,-0.004282668773174543,0.001710730638158328,-2.503415017621709,0.012300121574094325
42,Job_satisfaction,~,Policy_influence,0.08054740601222184,0.0547945088238935,1.4699904742211802,0.14156433392643986
43,Job_satisfaction,~,Teaching_percent,0.0030798023804756228,0.0033728157508683063,0.9131249991256195,0.3611768037586267
44,Job_satisfaction,~,Research_percent,0.0039007855992627275,0.0023065762820793523,1.6911582885327578,0.09080657509923529
45,Job_satisfaction,~,Academic_Resources,0.3174451641936493,0.0656677747886603,4.834108742232461,1.33743467678471e-06
46,Job_satisfaction,~,Perceived_Autonomy,0.3772034054549473,0.055542967339233695,6.791200101794206,1.1120437903855418e-11
47,Job_satisfaction,~,Salary_mod_Current_position_3.0,0.013148863907153476,0.010991772300609251,1.1962460235123697,0.23160056555631625
48,Job_satisfaction,~,Salary_mod_Current_position_4.0,-0.005077939183382813,0.020413632212761323,-0.24875235970792361,0.8035523443163013
49,Job_satisfaction,~,Salary_mod_Current_position_5.0,0.011997454270425058,0.01515184010421065,0.7918149998361709,0.4284685548430478
50,Job_satisfaction,~,Salary_mod_Current_position_6.0,-0.000132416971912345,0.008832944303621639,-0.014991260823761881,0.988039152452725
51,Job_satisfaction,~,Effort_mod_Current_position_3.0,0.00300795456549703,0.0024802593692225226,1.2127580694220557,0.22522233097018685
52,Job_satisfaction,~,Effort_mod_Current_position_4.0,0.0026431879489127526,0.004624568126520637,0.5715534674866691,0.5676245276749583
53,Job_satisfaction,~,Effort_mod_Current_position_5.0,-0.007220669479517246,0.005000120481188378,-1.4440990982595305,0.14871110171343105
54,Job_satisfaction,~,Effort_mod_Current_position_6.0,0.004861100877666282,0.0021261648906953073,2.2863235568668716,0.022235336739974132
55,Job_satisfaction,~,Policy_influence_mod_Current_position_3.0,-0.0691156729643084,0.07903850693134781,-0.8744557007316349,0.38187013489927524
56,Job_satisfaction,~,Policy_influence_mod_Current_position_4.0,0.17201059676275052,0.12868941247934934,1.336633631682919,0.18134225541997306
57,Job_satisfaction,~,Policy_influence_mod_Current_position_5.0,0.03872253890244204,0.12835176364106252,0.30169074271880253,0.7628878259087613
58,Job_satisfaction,~,Policy_influence_mod_Current_position_6.0,-0.04094241523913545,0.06823706314902782,-0.6000025990145321,0.5485045033903269
59,Job_satisfaction,~,Teaching_percent_mod_Current_position_3.0,-0.0012825429347104078,0.004663244170339204,-0.2750323353413603,0.7832913958917547
60,Job_satisfaction,~,Teaching_percent_mod_Current_position_4.0,-0.012181943781570614,0.006345648218240554,-1.9197319738957332,0.05489176333412127
61,Job_satisfaction,~,Teaching_percent_mod_Current_position_5.0,0.0006547144809522741,0.008780715541265858,0.07456277085857235,0.9405625961827881
62,Job_satisfaction,~,Teaching_percent_mod_Current_position_6.0,-0.007684611286288873,0.003983613202778466,-1.9290555817517625,0.053723962448146034
63,Job_satisfaction,~,Research_percent_mod_Current_position_3.0,2.461215184396145e-05,0.003388542887994329,0.007263343758728692,0.9942047411110879
64,Job_satisfaction,~,Research_percent_mod_Current_position_4.0,-0.009551792569312892,0.0076942320500492925,-1.2414224715266127,0.2144497220372985
65,Job_satisfaction,~,Research_percent_mod_Current_position_5.0,0.0037276717146428264,0.009794683199419955,0.3805811416629585,0.703514076839425
66,Job_satisfaction,~,Research_percent_mod_Current_position_6.0,-0.00798802545934883,0.00425230620960602,-1.8785160484033938,0.060310603730377776
67,Job_satisfaction,~,Academic_Resources_mod_Current_position_3.0,-0.10699572876523224,0.09471039330702255,-1.1297147549293203,0.2585964378815655
68,Job_satisfaction,~,Academic_Resources_mod_Current_position_4.0,0.08823555793661464,0.17077565379885748,0.5166752752709314,0.6053828584498799
69,Job_satisfaction,~,Academic_Resources_mod_Current_position_5.0,0.4277688455358021,0.20442337445207517,2.0925632730614923,0.036388157975401514
70,Job_satisfaction,~,Academic_Resources_mod_Current_position_6.0,0.057133708271718854,0.08805962984995407,0.6488070455033811,0.5164631029263498
71,Job_satisfaction,~,Perceived_Autonomy_mod_Current_position_3.0,-0.06476405270105137,0.08557234710482671,-0.7568338942597674,0.4491493837470264
72,Job_satisfaction,~,Perceived_Autonomy_mod_Current_position_4.0,0.04806796978211826,0.1367110657707259,0.3516026263914878,0.7251362952541474
73,Job_satisfaction,~,Perceived_Autonomy_mod_Current_position_5.0,-0.2819750504292211,0.16122424730906212,-1.7489618040327042,0.08029762206260505
74,Job_satisfaction,~,Perceived_Autonomy_mod_Current_position_6.0,0.07072141116804039,0.0755480356500811,0.9361118467019778,0.3492156041305563
75,Burnout,~~,Burnout,0.4504936646239518,0.030201163893512024,14.916433889682406,0.0
76,Job_satisfaction,~~,Job_satisfaction,0.24530632298728128,0.016445373256997815,14.916433889269276,0.0
